291, 306, 1
482, 422, 1
379, 389, 1
362, 19, 1
278, 151, 1
80, 498, 1
3, 470, 1
57, 40, 1
98, 403, 1
207, 77, 1
95, 57, 1
332, 284, 1
312, 65, 1
99, 7, 1
97, 449, 1
321, 261, 1
407, 217, 1
378, 420, 1
46, 393, 1
193, 255, 1
200, 282, 1
230, 299, 1
216, 366, 1
36, 398, 1
232, 87, 1
24, 397, 1
495, 380, 1
253, 309, 1
226, 221, 1
424, 417, 1
2, 112, 1
48, 460, 1
143, 394, 1
436, 415, 1
389, 297, 1
86, 363, 1
280, 181, 1
72, 116, 1
90, 306, 1
433, 445, 1
140, 399, 1
5, 107, 1
317, 9, 1
198, 306, 1
425, 111, 1
472, 71, 1
458, 342, 1
144, 328, 1
93, 258, 1
154, 218, 1
287, 316, 1
4, 144, 1
314, 356, 1
203, 23, 1
156, 66, 1
300, 158, 1
272, 367, 1
288, 248, 1
107, 214, 1
36, 371, 1
459, 442, 1
251, 287, 1
166, 204, 1
215, 195, 1
121, 166, 1
241, 168, 1
458, 67, 1
318, 218, 1
290, 285, 1
74, 190, 1
419, 50, 1
104, 446, 1
270, 188, 1
150, 449, 1
166, 70, 1
177, 477, 1
253, 107, 1
135, 303, 1
500, 137, 1
437, 54, 1
151, 154, 1
164, 289, 1
235, 449, 1
364, 411, 1
100, 416, 1
55, 377, 1
328, 323, 1
467, 403, 1
489, 12, 1
395, 279, 1
79, 206, 1
329, 267, 1
288, 477, 1
202, 166, 1
341, 163, 1
171, 167, 1
88, 313, 1
399, 409, 1
404, 420, 1
330, 135, 1
290, 335, 1
436, 220, 1
129, 491, 1
405, 343, 1
304, 363, 1
69, 295, 1
204, 193, 1
75, 89, 1
370, 249, 1
271, 183, 1
148, 158, 1
169, 88, 1
167, 255, 1
414, 465, 1
352, 265, 1
433, 40, 1
484, 310, 1
191, 344, 1
130, 121, 1
479, 206, 1
225, 274, 1
370, 23, 1
184, 68, 1
24, 367, 1
437, 352, 1
216, 150, 1
133, 17, 1
298, 70, 1
21, 477, 1
297, 172, 1
367, 123, 1
161, 328, 1
89, 73, 1
410, 356, 1
8, 430, 1
100, 240, 1
126, 378, 1
276, 86, 1
300, 187, 1
451, 253, 1
186, 197, 1
239, 112, 1
112, 476, 1
346, 173, 1
394, 477, 1
32, 183, 1
90, 199, 1
393, 157, 1
478, 465, 1
187, 340, 1
382, 194, 1
238, 105, 1
35, 120, 1
277, 165, 1
146, 121, 1
129, 115, 1
188, 460, 1
314, 124, 1
242, 453, 1
226, 161, 1
58, 21, 1
423, 172, 1
140, 121, 1
265, 436, 1
263, 240, 1
5, 469, 1
116, 500, 1
165, 209, 1
62, 174, 1
187, 290, 1
21, 487, 1
498, 128, 1
413, 437, 1
372, 234, 1
226, 134, 1
310, 57, 1
248, 215, 1
414, 130, 1
301, 500, 1
290, 201, 1
52, 440, 1
132, 242, 1
111, 165, 1
458, 304, 1
313, 42, 1
300, 317, 1
393, 89, 1
336, 114, 1
243, 204, 1
373, 171, 1
168, 147, 1
37, 451, 1
394, 289, 1
77, 278, 1
361, 329, 1
240, 428, 1
61, 196, 1
467, 292, 1
225, 228, 1
404, 293, 1
18, 47, 1
387, 313, 1
38, 310, 1
22, 307, 1
399, 465, 1
36, 191, 1
228, 370, 1
156, 50, 1
10, 54, 1
32, 146, 1
121, 316, 1
26, 65, 1
129, 28, 1
320, 462, 1
273, 466, 1
180, 154, 1
170, 9, 1
67, 110, 1
353, 379, 1
22, 137, 1
413, 21, 1
247, 132, 1
183, 273, 1
362, 485, 1
36, 403, 1
480, 474, 1
444, 372, 1
141, 368, 1
317, 80, 1
358, 324, 1
416, 187, 1
430, 417, 1
108, 473, 1
498, 33, 1
289, 64, 1
144, 286, 1
392, 495, 1
141, 101, 1
140, 356, 1
296, 425, 1
454, 174, 1
239, 413, 1
442, 190, 1
388, 141, 1
497, 212, 1
453, 339, 1
288, 247, 1
409, 472, 1
179, 13, 1
275, 461, 1
499, 240, 1
173, 411, 1
249, 147, 1
438, 423, 1
455, 65, 1
233, 175, 1
134, 1, 1
270, 123, 1
148, 413, 1
400, 335, 1
173, 369, 1
257, 323, 1
124, 293, 1
349, 425, 1
414, 343, 1
433, 330, 1
417, 468, 1
293, 348, 1
68, 297, 1
70, 312, 1
249, 250, 1
22, 397, 1
214, 282, 1
129, 253, 1
204, 343, 1
220, 260, 1
444, 337, 1
446, 206, 1
264, 26, 1
459, 25, 1
430, 198, 1
242, 485, 1
113, 160, 1
11, 453, 1
325, 425, 1
221, 452, 1
437, 7, 1
270, 104, 1
52, 195, 1
237, 314, 1
273, 458, 1
173, 146, 1
256, 26, 1
124, 438, 1
320, 389, 1
219, 404, 1
439, 170, 1
33, 97, 1
259, 15, 1
372, 214, 1
64, 291, 1
475, 61, 1
47, 358, 1
482, 492, 1
84, 107, 1
432, 350, 1
284, 46, 1
319, 67, 1
343, 299, 1
487, 159, 1
153, 187, 1
256, 26, 1
248, 231, 1
66, 327, 1
161, 402, 1
55, 31, 1
220, 232, 1
304, 169, 1
15, 465, 1
1, 133, 1
280, 250, 1
103, 298, 1
263, 468, 1
377, 413, 1
242, 420, 1
479, 328, 1
126, 372, 1
55, 459, 1
391, 441, 1
341, 494, 1
349, 356, 1
285, 8, 1
87, 362, 1
16, 488, 1
450, 348, 1
328, 51, 1
358, 245, 1
343, 434, 1
404, 172, 1
239, 189, 1
16, 297, 1
80, 1, 1
412, 51, 1
411, 147, 1
278, 256, 1
442, 455, 1
138, 27, 1
309, 24, 1
295, 71, 1
227, 313, 1
135, 152, 1
319, 229, 1
171, 414, 1
378, 160, 1
18, 438, 1
358, 143, 1
399, 151, 1
30, 411, 1
425, 486, 1
461, 357, 1
262, 409, 1
125, 229, 1
400, 328, 1
131, 469, 1
124, 270, 1
497, 120, 1
58, 353, 1
109, 429, 1
67, 31, 1
182, 406, 1
314, 245, 1
314, 231, 1
241, 332, 1
481, 81, 1
367, 394, 1
252, 483, 1
223, 499, 1
142, 276, 1
448, 454, 1
301, 9, 1
92, 471, 1
342, 278, 1
364, 243, 1
494, 453, 1
194, 71, 1
261, 284, 1
378, 386, 1
166, 13, 1
175, 198, 1
85, 359, 1
41, 142, 1
409, 423, 1
80, 361, 1
13, 341, 1
77, 331, 1
57, 449, 1
65, 87, 1
374, 475, 1
496, 261, 1
351, 319, 1
379, 418, 1
461, 265, 1
21, 72, 1
282, 325, 1
288, 300, 1
10, 318, 1
20, 48, 1
115, 247, 1
203, 130, 1
218, 443, 1
99, 308, 1
55, 146, 1
437, 348, 1
241, 393, 1
104, 384, 1
261, 283, 1
136, 168, 1
233, 315, 1
345, 339, 1
198, 122, 1
74, 152, 1
90, 143, 1
76, 303, 1
361, 222, 1
383, 153, 1
10, 386, 1
416, 212, 1
6, 249, 1
396, 12, 1
10, 402, 1
476, 428, 1
424, 462, 1
465, 12, 1
497, 329, 1
10, 429, 1
242, 159, 1
108, 312, 1
13, 474, 1
244, 308, 1
406, 374, 1
197, 302, 1
495, 143, 1
157, 103, 1
290, 68, 1
190, 357, 1
302, 81, 1
284, 436, 1
109, 368, 1
497, 372, 1
212, 278, 1
238, 207, 1
472, 252, 1
387, 324, 1
313, 481, 1
198, 231, 1
434, 190, 1
117, 321, 1
110, 245, 1
492, 189, 1
458, 209, 1
293, 125, 1
351, 450, 1
497, 499, 1
14, 373, 1
41, 231, 1
379, 214, 1
327, 354, 1
67, 41, 1
485, 249, 1
494, 265, 1
482, 24, 1
497, 52, 1
429, 134, 1
250, 401, 1
384, 114, 1
150, 155, 1
336, 120, 1
280, 121, 1
426, 70, 1
488, 248, 1
88, 143, 1
9, 465, 1
98, 445, 1
356, 250, 1
76, 163, 1
59, 473, 1
270, 2, 1
447, 198, 1
183, 202, 1
391, 341, 1
495, 105, 1
121, 487, 1
320, 455, 1
474, 251, 1
4, 276, 1
122, 186, 1
138, 383, 1
402, 36, 1
346, 469, 1
244, 126, 1
142, 231, 1
360, 117, 1
164, 273, 1
348, 269, 1
282, 39, 1
209, 75, 1
142, 154, 1
277, 161, 1
338, 332, 1
387, 471, 1
135, 398, 1
354, 147, 1
331, 218, 1
187, 406, 1
360, 105, 1
253, 279, 1
153, 99, 1
102, 169, 1
232, 218, 1
156, 417, 1
378, 170, 1
9, 466, 1
360, 206, 1
433, 316, 1
79, 236, 1
343, 401, 1
354, 475, 1
115, 99, 1
7, 18, 1
487, 71, 1
320, 298, 1
72, 135, 1
241, 485, 1
344, 298, 1
168, 33, 1
306, 369, 1
307, 423, 1
131, 43, 1
362, 181, 1
492, 126, 1
269, 200, 1
201, 85, 1
103, 188, 1
432, 121, 1
410, 470, 1
3, 296, 1
405, 499, 1
417, 242, 1
4, 43, 1
403, 107, 1
414, 141, 1
480, 291, 1
62, 455, 1
390, 112, 1
20, 486, 1
356, 149, 1
290, 494, 1
181, 268, 1
99, 108, 1
379, 254, 1
245, 50, 1
346, 272, 1
417, 57, 1
375, 214, 1
487, 263, 1
342, 52, 1
218, 3, 1
48, 481, 1
46, 136, 1
406, 311, 1
181, 125, 1
219, 470, 1
201, 384, 1
304, 277, 1
353, 464, 1
226, 26, 1
282, 342, 1
12, 399, 1
381, 256, 1
500, 157, 1
411, 311, 1
269, 158, 1
470, 50, 1
332, 464, 1
330, 243, 1
183, 276, 1
459, 56, 1
386, 417, 1
50, 152, 1
433, 8, 1
103, 464, 1
303, 409, 1
139, 254, 1
54, 361, 1
360, 18, 1
267, 288, 1
371, 385, 1
337, 372, 1
491, 370, 1
222, 491, 1
104, 233, 1
358, 225, 1
367, 468, 1
9, 189, 1
246, 304, 1
436, 222, 1
102, 239, 1
444, 307, 1
119, 346, 1
479, 119, 1
328, 266, 1
171, 383, 1
479, 67, 1
321, 202, 1
328, 465, 1
207, 360, 1
487, 56, 1
439, 432, 1
124, 140, 1
80, 239, 1
299, 335, 1
450, 29, 1
385, 17, 1
146, 27, 1
302, 110, 1
56, 216, 1
185, 322, 1
306, 78, 1
83, 267, 1
314, 364, 1
191, 397, 1
283, 401, 1
375, 66, 1
101, 44, 1
32, 241, 1
463, 335, 1
303, 416, 1
111, 195, 1
473, 27, 1
185, 286, 1
349, 230, 1
400, 280, 1
213, 326, 1
274, 136, 1
279, 67, 1
367, 99, 1
45, 334, 1
190, 343, 1
281, 49, 1
144, 406, 1
307, 478, 1
86, 453, 1
405, 357, 1
37, 332, 1
266, 349, 1
305, 288, 1
434, 334, 1
59, 452, 1
318, 460, 1
181, 179, 1
39, 141, 1
412, 294, 1
150, 113, 1
168, 326, 1
51, 375, 1
449, 176, 1
123, 333, 1
245, 241, 1
129, 141, 1
138, 406, 1
275, 278, 1
42, 189, 1
15, 446, 1
234, 59, 1
380, 261, 1
13, 25, 1
4, 224, 1
6, 389, 1
185, 393, 1
461, 65, 1
255, 302, 1
331, 280, 1
290, 438, 1
495, 50, 1
455, 111, 1
314, 443, 1
33, 118, 1
431, 44, 1
167, 98, 1
48, 109, 1
241, 467, 1
487, 350, 1
16, 224, 1
348, 477, 1
115, 267, 1
100, 6, 1
460, 496, 1
362, 285, 1
164, 110, 1
102, 117, 1
463, 165, 1
424, 295, 1
300, 247, 1
462, 290, 1
254, 86, 1
254, 142, 1
375, 182, 1
399, 52, 1
85, 80, 1
71, 293, 1
295, 270, 1
235, 359, 1
162, 336, 1
331, 92, 1
191, 244, 1
404, 178, 1
369, 122, 1
28, 288, 1
59, 454, 1
394, 300, 1
24, 126, 1
375, 27, 1
158, 29, 1
493, 125, 1
494, 34, 1
154, 145, 1
231, 311, 1
293, 301, 1
497, 185, 1
129, 200, 1
129, 49, 1
467, 13, 1
14, 402, 1
111, 208, 1
127, 454, 1
470, 171, 1
477, 230, 1
304, 247, 1
452, 141, 1
465, 218, 1
23, 201, 1
257, 85, 1
352, 114, 1
393, 56, 1
489, 445, 1
57, 305, 1
142, 117, 1
33, 406, 1
73, 104, 1
96, 354, 1
144, 216, 1
424, 158, 1
477, 350, 1
484, 58, 1
287, 401, 1
390, 123, 1
377, 205, 1
33, 370, 1
353, 466, 1
224, 23, 1
399, 95, 1
130, 491, 1
443, 91, 1
59, 236, 1
262, 58, 1
348, 470, 1
341, 235, 1
206, 7, 1
469, 115, 1
27, 45, 1
431, 10, 1
366, 256, 1
478, 118, 1
2, 367, 1
228, 483, 1
391, 499, 1
198, 79, 1
488, 439, 1
204, 175, 1
313, 44, 1
373, 51, 1
498, 421, 1
363, 4, 1
85, 16, 1
436, 423, 1
382, 302, 1
429, 431, 1
235, 281, 1
12, 272, 1
110, 196, 1
150, 326, 1
168, 348, 1
497, 124, 1
104, 208, 1
449, 386, 1
199, 226, 1
174, 123, 1
18, 270, 1
10, 374, 1
229, 274, 1
189, 43, 1
192, 356, 1
89, 217, 1
87, 405, 1
330, 247, 1
63, 114, 1
106, 395, 1
324, 302, 1
162, 200, 1
18, 74, 1
325, 200, 1
389, 442, 1
253, 374, 1
29, 461, 1
329, 339, 1
358, 332, 1
474, 252, 1
393, 460, 1
115, 364, 1
264, 341, 1
272, 306, 1
165, 91, 1
241, 13, 1
347, 233, 1
260, 74, 1
184, 278, 1
469, 480, 1
291, 211, 1
187, 112, 1
478, 14, 1
485, 331, 1
476, 421, 1
159, 84, 1
150, 344, 1
278, 394, 1
367, 269, 1
186, 308, 1
247, 30, 1
71, 445, 1
200, 124, 1
52, 342, 1
77, 42, 1
229, 267, 1
472, 482, 1
190, 497, 1
430, 302, 1
66, 307, 1
79, 260, 1
150, 336, 1
194, 482, 1
383, 386, 1
29, 316, 1
212, 442, 1
261, 164, 1
328, 398, 1
81, 92, 1
280, 468, 1
338, 120, 1
296, 84, 1
366, 163, 1
132, 229, 1
112, 100, 1
95, 142, 1
34, 6, 1
84, 213, 1
338, 497, 1
290, 142, 1
472, 64, 1
322, 269, 1
456, 163, 1
291, 121, 1
89, 401, 1
38, 292, 1
45, 256, 1
291, 128, 1
76, 350, 1
268, 380, 1
368, 36, 1
297, 161, 1
347, 127, 1
406, 481, 1
149, 306, 1
450, 498, 1
369, 43, 1
273, 417, 1
103, 325, 1
208, 77, 1
271, 303, 1
136, 142, 1
21, 24, 1
345, 434, 1
133, 259, 1
302, 234, 1
39, 183, 1
231, 232, 1
37, 199, 1
107, 74, 1
152, 295, 1
264, 499, 1
51, 206, 1
368, 238, 1
330, 341, 1
41, 455, 1
417, 6, 1
144, 174, 1
203, 38, 1
363, 171, 1
486, 1, 1
263, 48, 1
428, 212, 1
443, 438, 1
199, 149, 1
7, 102, 1
374, 179, 1
319, 53, 1
280, 317, 1
262, 76, 1
42, 184, 1
328, 274, 1
477, 297, 1
5, 224, 1
410, 433, 1
409, 186, 1
48, 121, 1
257, 484, 1
52, 363, 1
163, 228, 1
350, 274, 1
10, 207, 1
235, 50, 1
320, 183, 1
331, 439, 1
361, 83, 1
239, 56, 1
122, 363, 1
37, 149, 1
191, 108, 1
223, 18, 1
123, 180, 1
473, 363, 1
138, 471, 1
326, 380, 1
83, 433, 1
135, 238, 1
380, 320, 1
488, 457, 1
271, 186, 1
471, 441, 1
85, 203, 1
499, 348, 1
322, 341, 1
263, 34, 1
51, 10, 1
117, 500, 1
228, 448, 1
242, 15, 1
101, 473, 1
294, 448, 1
36, 209, 1
56, 49, 1
50, 76, 1
476, 419, 1
236, 289, 1
258, 80, 1
24, 57, 1
181, 76, 1
389, 417, 1
404, 164, 1
207, 114, 1
36, 283, 1
13, 119, 1
491, 224, 1
249, 35, 1
425, 446, 1
334, 202, 1
206, 130, 1
262, 385, 1
208, 72, 1
58, 125, 1
386, 317, 1
491, 139, 1
258, 473, 1
387, 487, 1
360, 90, 1
265, 120, 1
245, 139, 1
437, 205, 1
68, 95, 1
225, 147, 1
22, 166, 1
333, 441, 1
349, 407, 1
230, 30, 1
359, 360, 1
362, 297, 1
401, 135, 1
83, 274, 1
160, 358, 1
347, 362, 1
319, 137, 1
308, 449, 1
59, 301, 1
325, 13, 1
8, 53, 1
222, 38, 1
278, 93, 1
284, 453, 1
185, 334, 1
477, 98, 1
273, 448, 1
455, 262, 1
49, 424, 1
395, 327, 1
210, 151, 1
206, 42, 1
189, 489, 1
424, 291, 1
247, 167, 1
297, 375, 1
145, 187, 1
409, 173, 1
164, 382, 1
432, 295, 1
397, 148, 1
455, 447, 1
99, 271, 1
366, 155, 1
423, 374, 1
163, 424, 1
209, 333, 1
468, 412, 1
225, 258, 1
433, 239, 1
328, 252, 1
117, 404, 1
298, 24, 1
31, 486, 1
112, 273, 1
488, 222, 1
271, 468, 1
348, 172, 1
420, 181, 1
135, 81, 1
115, 439, 1
239, 331, 1
364, 486, 1
292, 128, 1
437, 116, 1
455, 466, 1
134, 329, 1
224, 8, 1
286, 414, 1
130, 222, 1
403, 94, 1
297, 216, 1
386, 100, 1
389, 377, 1
172, 267, 1
385, 107, 1
325, 7, 1
47, 182, 1
232, 292, 1
107, 97, 1
36, 238, 1
199, 34, 1
454, 124, 1
406, 322, 1
118, 258, 1
92, 470, 1
493, 438, 1
139, 497, 1
233, 94, 1
8, 6, 1
225, 4, 1
449, 202, 1
281, 336, 1
488, 186, 1
376, 251, 1
88, 188, 1
17, 185, 1
71, 152, 1
215, 404, 1
45, 163, 1
127, 392, 1
300, 72, 1
360, 296, 1
165, 58, 1
470, 383, 1
171, 210, 1
460, 400, 1
383, 249, 1
371, 492, 1
392, 372, 1
464, 353, 1
333, 176, 1
345, 277, 1
49, 21, 1
234, 17, 1
31, 302, 1
447, 468, 1
78, 374, 1
150, 260, 1
385, 162, 1
291, 135, 1
133, 135, 1
399, 323, 1
423, 485, 1
214, 332, 1
469, 447, 1
29, 192, 1
80, 478, 1
61, 18, 1
164, 99, 1
94, 468, 1
393, 40, 1
355, 38, 1
343, 262, 1
499, 366, 1
256, 230, 1
165, 254, 1
214, 88, 1
265, 210, 1
36, 34, 1
264, 444, 1
258, 318, 1
142, 311, 1
481, 417, 1
435, 255, 1
100, 196, 1
223, 211, 1
110, 28, 1
483, 481, 1
181, 398, 1
98, 447, 1
265, 446, 1
228, 159, 1
222, 481, 1
479, 160, 1
210, 399, 1
491, 164, 1
243, 319, 1
36, 255, 1
125, 186, 1
108, 37, 1
113, 66, 1
118, 417, 1
303, 75, 1
335, 490, 1
202, 113, 1
391, 274, 1
434, 469, 1
220, 191, 1
333, 306, 1
24, 413, 1
7, 500, 1
105, 299, 1
144, 440, 1
174, 134, 1
308, 80, 1
68, 76, 1
412, 167, 1
78, 351, 1
20, 292, 1
499, 453, 1
401, 122, 1
247, 28, 1
467, 299, 1
65, 350, 1
419, 471, 1
368, 474, 1
121, 298, 1
500, 111, 1
474, 423, 1
304, 322, 1
450, 132, 1
75, 128, 1
99, 437, 1
352, 403, 1
24, 300, 1
455, 189, 1
58, 115, 1
393, 147, 1
298, 41, 1
475, 216, 1
425, 192, 1
56, 94, 1
416, 13, 1
481, 314, 1
107, 411, 1
187, 199, 1
166, 221, 1
56, 93, 1
44, 238, 1
11, 392, 1
296, 50, 1
226, 272, 1
41, 207, 1
401, 397, 1
237, 59, 1
30, 204, 1
358, 21, 1
167, 17, 1
490, 324, 1
496, 489, 1
9, 107, 1
450, 467, 1
189, 324, 1
413, 346, 1
142, 260, 1
311, 146, 1
236, 263, 1
370, 124, 1
250, 125, 1
436, 333, 1
113, 144, 1
373, 299, 1
274, 43, 1
450, 195, 1
33, 204, 1
9, 251, 1
267, 389, 1
342, 344, 1
330, 352, 1
441, 68, 1
469, 37, 1
137, 201, 1
227, 151, 1
325, 94, 1
61, 447, 1
330, 224, 1
341, 57, 1
406, 269, 1
413, 168, 1
448, 41, 1
433, 356, 1
296, 349, 1
189, 436, 1
446, 53, 1
111, 74, 1
311, 359, 1
385, 332, 1
57, 378, 1
442, 269, 1
141, 194, 1
115, 228, 1
382, 465, 1
278, 449, 1
183, 62, 1
347, 117, 1
377, 354, 1
472, 385, 1
193, 300, 1
395, 4, 1
387, 343, 1
57, 274, 1
377, 167, 1
98, 332, 1
369, 128, 1
377, 381, 1
208, 71, 1
455, 132, 1
8, 468, 1
120, 105, 1
498, 186, 1
465, 482, 1
238, 214, 1
455, 178, 1
100, 410, 1
45, 125, 1
67, 216, 1
191, 491, 1
121, 131, 1
313, 319, 1
491, 240, 1
311, 8, 1
483, 467, 1
197, 251, 1
224, 81, 1
286, 8, 1
37, 212, 1
281, 103, 1
267, 66, 1
213, 280, 1
492, 343, 1
396, 151, 1
441, 482, 1
327, 205, 1
344, 409, 1
20, 132, 1
495, 240, 1
261, 262, 1
14, 268, 1
125, 254, 1
424, 481, 1
79, 429, 1
377, 329, 1
85, 86, 1
468, 208, 1
406, 247, 1
165, 138, 1
58, 142, 1
404, 454, 1
9, 438, 1
39, 117, 1
467, 448, 1
398, 446, 1
34, 341, 1
423, 351, 1
102, 237, 1
74, 109, 1
385, 234, 1
249, 408, 1
86, 237, 1
175, 69, 1
57, 7, 1
442, 477, 1
261, 396, 1
99, 483, 1
443, 303, 1
74, 443, 1
175, 226, 1
366, 196, 1
268, 372, 1
451, 439, 1
306, 248, 1
255, 309, 1
283, 44, 1
232, 46, 1
327, 368, 1
36, 388, 1
292, 34, 1
495, 136, 1
194, 47, 1
14, 427, 1
358, 299, 1
229, 70, 1
190, 254, 1
66, 292, 1
325, 315, 1
146, 226, 1
425, 443, 1
433, 238, 1
329, 143, 1
250, 7, 1
241, 394, 1
441, 488, 1
272, 278, 1
188, 455, 1
76, 414, 1
245, 302, 1
167, 134, 1
38, 218, 1
303, 271, 1
44, 37, 1
301, 401, 1
446, 378, 1
275, 91, 1
258, 339, 1
154, 143, 1
118, 191, 1
278, 471, 1
360, 466, 1
421, 292, 1
308, 10, 1
59, 221, 1
12, 400, 1
377, 196, 1
155, 180, 1
162, 85, 1
147, 193, 1
271, 352, 1
280, 5, 1
240, 82, 1
269, 342, 1
282, 144, 1
337, 455, 1
220, 492, 1
92, 233, 1
190, 180, 1
417, 286, 1
476, 293, 1
248, 344, 1
273, 469, 1
297, 110, 1
235, 149, 1
355, 465, 1
436, 391, 1
396, 262, 1
116, 244, 1
134, 153, 1
354, 481, 1
