3, 53
117, 208
345, 124
63, 358
220, 265
394, 365
141, 113
282, 84
134, 189
152, 138
392, 13
187, 128
418, 375
450, 343
62, 413
399, 497
439, 425
206, 220
197, 153
252, 242
229, 427
51, 449
357, 251
114, 394
41, 209
290, 210
439, 211
109, 213
381, 282
442, 3
181, 49
258, 390
481, 453
126, 497
5, 429
7, 218
55, 348
291, 22
399, 93
405, 99
388, 308
285, 157
10, 429
262, 410
202, 41
16, 159
419, 129
230, 19
171, 96
229, 314
35, 407
475, 180
292, 263
8, 430
247, 374
191, 182
132, 54
325, 378
444, 495
394, 10
432, 138
361, 55
434, 463
430, 129
74, 140
55, 329
62, 222
85, 436
128, 457
69, 247
425, 362
135, 275
269, 176
73, 178
484, 261
46, 241
264, 234
263, 430
37, 410
439, 354
441, 389
35, 472
122, 304
267, 420
485, 386
393, 198
246, 160
293, 423
94, 410
235, 493
197, 411
89, 496
446, 423
482, 54
128, 414
184, 177
346, 244
367, 116
319, 71
500, 26
265, 449
105, 259
208, 130
46, 268
336, 323
493, 187
392, 157
251, 158
129, 273
76, 389
271, 286
426, 187
90, 261
129, 13
449, 233
333, 405
448, 494
366, 289
181, 491
229, 85
39, 364
21, 444
42, 444
437, 487
470, 3
144, 204
146, 160
183, 482
200, 163
483, 186
409, 113
356, 333
112, 434
258, 481
460, 79
491, 351
374, 236
473, 23
428, 94
346, 32
308, 238
214, 55
90, 431
434, 461
74, 18
427, 120
81, 19
13, 367
83, 129
246, 392
421, 490
235, 159
38, 240
202, 21
100, 320
407, 428
65, 238
197, 229
65, 39
24, 196
277, 15
358, 83
475, 402
335, 206
209, 86
170, 139
332, 488
365, 390
187, 496
400, 86
28, 82
195, 171
399, 113
391, 11
77, 368
359, 23
140, 126
172, 7
302, 60
422, 478
43, 337
142, 489
258, 169
430, 119
420, 130
459, 286
19, 141
499, 93
290, 470
306, 329
49, 242
323, 183
1, 442
33, 244
138, 364
371, 160
209, 111
166, 301
45, 281
401, 59
230, 1
375, 453
177, 71
258, 311
291, 83
175, 263
257, 97
99, 239
157, 216
413, 137
84, 350
25, 451
299, 404
29, 10
131, 224
39, 265
108, 283
312, 250
175, 474
76, 152
494, 40
342, 417
433, 489
195, 68
151, 423
387, 471
2, 170
101, 83
156, 235
125, 129
371, 298
75, 193
324, 428
246, 126
55, 236
90, 336
59, 90
143, 242
14, 334
12, 48
316, 68
297, 66
410, 308
153, 252
337, 193
316, 386
485, 207
373, 151
448, 309
140, 157
431, 306
259, 227
477, 41
6, 395
2, 428
57, 473
328, 418
422, 30
202, 68
12, 315
345, 293
404, 160
85, 199
314, 324
312, 430
388, 311
226, 445
275, 114
433, 16
299, 80
91, 107
262, 494
434, 390
317, 435
364, 10
52, 254
158, 144
79, 432
407, 406
81, 22
457, 454
40, 399
128, 412
227, 44
306, 263
490, 37
248, 188
40, 248
107, 103
428, 56
331, 474
177, 84
373, 446
386, 379
388, 116
27, 420
155, 117
102, 394
349, 374
455, 225
366, 467
111, 498
245, 229
403, 482
479, 30
133, 38
279, 292
367, 458
101, 89
61, 495
182, 174
159, 303
94, 365
464, 416
17, 85
437, 370
102, 224
385, 418
118, 247
209, 120
34, 130
297, 121
365, 236
467, 58
468, 392
229, 464
179, 86
393, 277
265, 291
439, 101
453, 351
431, 326
277, 465
254, 398
11, 306
185, 14
399, 376
344, 497
147, 118
429, 259
163, 333
87, 332
30, 149
410, 261
125, 37
159, 492
315, 74
397, 77
29, 435
116, 434
157, 223
356, 301
486, 152
278, 117
207, 459
315, 105
417, 464
142, 305
191, 115
69, 195
161, 283
312, 335
321, 57
118, 108
403, 225
120, 377
35, 188
172, 72
177, 245
435, 242
500, 9
4, 369
204, 290
329, 496
94, 5
339, 119
66, 376
430, 276
18, 347
410, 113
106, 364
171, 357
168, 246
40, 319
314, 439
291, 292
202, 217
253, 22
225, 111
296, 161
496, 257
43, 454
392, 381
89, 324
238, 170
22, 282
15, 463
183, 256
10, 318
377, 138
281, 11
278, 271
293, 119
104, 240
31, 338
450, 99
471, 289
45, 103
235, 202
196, 250
185, 253
29, 35
322, 363
5, 119
144, 242
6, 2
59, 197
119, 15
93, 376
53, 319
12, 367
441, 148
369, 387
422, 295
14, 385
489, 28
495, 212
72, 366
130, 391
85, 354
395, 484
48, 346
192, 64
140, 455
111, 402
70, 420
137, 183
347, 162
149, 456
126, 428
98, 485
282, 488
173, 147
326, 209
177, 416
359, 304
345, 130
158, 374
32, 153
255, 392
65, 478
386, 426
49, 18
490, 430
67, 305
467, 328
186, 208
5, 163
18, 217
223, 191
72, 218
182, 143
116, 110
424, 179
230, 167
274, 62
21, 65
50, 245
13, 187
116, 352
471, 428
207, 3
115, 34
60, 277
297, 192
464, 321
62, 96
132, 53
50, 314
243, 168
59, 434
7, 341
230, 129
84, 298
485, 335
298, 287
217, 43
350, 47
421, 308
64, 285
248, 87
108, 161
97, 354
404, 459
457, 180
462, 385
111, 384
247, 300
456, 352
260, 20
156, 205
116, 156
458, 57
267, 410
211, 54
301, 125
391, 110
388, 193
333, 225
173, 228
168, 174
154, 450
417, 6
166, 344
139, 172
144, 443
295, 322
382, 223
160, 289
158, 207
410, 63
275, 83
192, 253
467, 145
188, 149
316, 274
448, 94
154, 320
394, 119
4, 161
151, 179
287, 143
150, 493
172, 4
333, 97
488, 286
290, 59
202, 396
84, 96
90, 379
72, 365
478, 91
163, 471
82, 258
169, 349
405, 347
97, 283
86, 117
296, 223
229, 155
332, 372
480, 308
99, 283
174, 340
328, 147
27, 497
393, 157
109, 380
419, 380
427, 424
364, 216
77, 438
92, 386
27, 60
458, 264
403, 111
429, 57
14, 312
476, 355
207, 286
395, 451
9, 46
217, 298
6, 253
338, 67
256, 343
125, 237
211, 281
496, 382
302, 60
364, 498
228, 102
372, 450
343, 154
333, 2
441, 255
181, 286
205, 482
354, 108
445, 338
70, 171
402, 446
356, 175
61, 445
477, 253
258, 6
129, 228
250, 222
38, 346
319, 78
8, 477
355, 43
90, 173
477, 2
412, 250
354, 118
386, 160
68, 389
498, 487
349, 190
63, 254
183, 424
474, 100
359, 51
277, 85
69, 213
115, 371
267, 30
206, 376
161, 29
221, 257
157, 242
2, 385
3, 36
407, 225
413, 308
194, 76
6, 337
115, 70
389, 131
379, 238
445, 54
66, 141
191, 268
189, 63
296, 55
263, 288
153, 106
51, 120
317, 436
139, 60
287, 230
59, 225
90, 390
395, 271
2, 272
295, 47
179, 2
15, 418
100, 8
388, 467
230, 9
194, 212
480, 238
159, 236
445, 448
165, 212
192, 62
260, 304
391, 157
391, 259
319, 251
93, 203
144, 367
176, 123
378, 455
250, 290
296, 306
55, 216
309, 437
296, 105
92, 308
70, 90
277, 470
51, 317
414, 9
50, 409
100, 352
289, 418
432, 211
9, 327
189, 493
43, 229
397, 134
378, 465
275, 404
424, 87
468, 473
157, 298
240, 263
319, 492
26, 62
10, 158
13, 15
180, 100
185, 353
315, 271
229, 66
411, 424
57, 385
139, 63
275, 307
201, 166
21, 473
243, 299
50, 360
400, 300
316, 144
93, 481
145, 335
220, 369
254, 122
426, 18
298, 162
350, 192
401, 152
493, 357
178, 466
150, 282
354, 91
324, 134
446, 415
202, 115
327, 444
395, 310
474, 261
55, 273
184, 312
94, 61
404, 4
484, 427
333, 278
321, 331
474, 461
48, 443
123, 296
203, 366
482, 418
394, 412
464, 253
237, 359
463, 289
332, 288
301, 257
342, 344
483, 405
334, 235
443, 271
499, 466
256, 391
485, 329
237, 198
17, 472
349, 106
458, 499
90, 319
163, 469
415, 59
75, 426
477, 381
35, 194
410, 9
438, 302
86, 31
126, 130
484, 98
91, 304
203, 367
162, 255
206, 462
260, 496
93, 91
161, 119
220, 415
400, 183
166, 474
205, 251
75, 67
254, 110
59, 31
187, 106
430, 15
408, 200
281, 226
61, 464
279, 56
439, 99
182, 252
58, 55
140, 84
471, 392
367, 314
483, 156
480, 349
13, 221
408, 254
313, 394
301, 453
230, 194
116, 140
44, 118
6, 382
239, 40
424, 262
363, 493
92, 139
357, 39
109, 440
462, 9
283, 113
375, 1
204, 348
277, 295
155, 283
144, 248
136, 343
168, 410
429, 337
96, 15
240, 246
427, 322
488, 244
88, 477
342, 481
453, 313
394, 296
360, 448
420, 446
255, 377
191, 292
91, 263
135, 470
236, 443
458, 345
102, 88
397, 66
387, 197
44, 403
454, 338
146, 287
362, 433
258, 446
385, 72
399, 471
39, 263
316, 45
373, 327
372, 305
26, 66
234, 282
154, 44
127, 160
391, 183
8, 51
50, 171
36, 172
270, 88
123, 106
356, 380
10, 227
244, 214
468, 162
179, 193
392, 241
402, 227
185, 479
459, 213
115, 464
455, 264
20, 318
64, 246
400, 288
348, 47
113, 234
375, 55
396, 439
59, 117
85, 311
466, 483
469, 73
94, 477
207, 138
320, 160
124, 76
402, 495
168, 366
376, 496
466, 477
446, 25
444, 244
65, 403
169, 493
135, 33
344, 211
441, 442
178, 177
60, 408
344, 21
59, 341
498, 246
321, 284
196, 443
75, 214
220, 365
185, 79
312, 425
142, 475
442, 215
429, 1
193, 35
24, 155
432, 393
312, 365
199, 356
488, 8
450, 273
475, 424
295, 35
11, 358
31, 7
28, 296
52, 204
354, 467
150, 413
425, 438
164, 63
35, 304
250, 234
28, 164
294, 169
261, 258
460, 30
473, 419
51, 12
106, 169
1, 391
436, 93
326, 487
398, 206
70, 381
10, 351
413, 491
82, 427
41, 95
370, 124
355, 110
27, 153
427, 476
483, 248
226, 428
135, 312
13, 446
269, 289
389, 416
260, 2
329, 369
385, 201
388, 15
418, 422
64, 349
14, 110
500, 96
211, 458
379, 455
464, 371
445, 29
138, 469
184, 395
359, 69
332, 136
42, 26
147, 88
30, 79
449, 474
233, 23
255, 86
345, 437
199, 15
148, 390
80, 211
301, 338
421, 487
199, 234
453, 214
445, 145
244, 219
315, 170
389, 115
1, 422
95, 493
93, 224
495, 448
95, 177
341, 295
42, 271
251, 240
42, 18
16, 224
346, 149
196, 12
260, 360
153, 328
439, 494
82, 464
321, 98
500, 312
249, 323
327, 82
44, 352
23, 267
181, 175
280, 83
186, 98
323, 90
416, 232
334, 228
143, 258
4, 165
30, 218
307, 57
426, 138
146, 59
129, 210
308, 173
291, 143
135, 409
177, 240
398, 27
398, 355
18, 130
407, 54
127, 74
159, 36
487, 144
328, 382
347, 62
446, 382
183, 489
81, 127
437, 23
17, 321
38, 395
206, 260
461, 345
246, 424
264, 128
433, 266
481, 442
316, 402
223, 358
70, 494
358, 33
419, 64
269, 447
474, 321
50, 266
498, 272
268, 90
145, 69
26, 495
181, 63
11, 360
213, 114
342, 293
325, 375
351, 454
370, 234
413, 28
317, 117
453, 329
458, 15
388, 182
221, 448
440, 69
368, 353
436, 399
436, 204
446, 245
479, 53
162, 438
187, 199
157, 226
390, 222
188, 306
154, 27
227, 211
91, 343
438, 325
295, 74
340, 117
25, 479
467, 381
67, 164
324, 148
147, 450
192, 265
370, 84
364, 40
29, 62
101, 471
240, 490
315, 297
208, 120
253, 401
11, 205
443, 331
471, 374
260, 199
61, 362
311, 485
122, 155
456, 138
129, 219
407, 149
143, 359
230, 184
479, 277
197, 214
65, 50
336, 105
110, 74
236, 489
122, 232
326, 179
243, 471
153, 16
70, 179
95, 182
349, 55
344, 229
200, 231
487, 124
257, 105
365, 151
86, 12
300, 177
236, 209
13, 19
415, 32
494, 128
93, 35
111, 260
497, 10
204, 128
98, 125
269, 500
197, 79
311, 231
171, 53
259, 60
263, 188
259, 94
1, 301
328, 395
88, 113
223, 22
10, 329
166, 339
326, 484
12, 182
472, 319
485, 12
87, 278
122, 20
454, 26
129, 221
357, 72
483, 92
202, 470
435, 431
69, 154
18, 199
381, 292
379, 373
193, 86
231, 185
1, 259
389, 103
459, 389
412, 306
163, 40
413, 246
443, 32
256, 138
169, 131
192, 87
19, 229
23, 292
64, 314
73, 458
249, 174
388, 340
479, 367
224, 37
320, 47
345, 258
61, 215
126, 412
474, 269
410, 2
66, 163
242, 232
259, 407
357, 388
346, 100
224, 370
324, 337
411, 83
272, 140
294, 202
48, 184
33, 284
231, 441
46, 422
398, 171
428, 209
96, 130
261, 18
425, 437
417, 300
170, 169
58, 227
362, 414
108, 171
428, 474
338, 302
97, 225
465, 23
74, 104
237, 456
259, 25
22, 391
124, 36
396, 273
120, 238
334, 304
89, 331
369, 143
159, 470
380, 496
292, 68
126, 265
313, 45
456, 284
98, 249
37, 334
321, 455
272, 491
169, 405
240, 173
302, 15
28, 335
430, 117
474, 113
467, 332
150, 477
315, 168
316, 440
469, 217
222, 482
382, 460
232, 121
72, 402
83, 34
68, 128
281, 431
146, 466
