9, 11
3, 2
17, 4
9, 15
20, 4
4, 20
10, 3
18, 20
17, 3
13, 8
4, 4
3, 14
1, 22
4, 21
12, 2
7, 16
1, 6
5, 21
5, 2
11, 8
18, 19
2, 8
16, 12
8, 6
19, 12
19, 14
18, 1
3, 20
15, 22
11, 12
17, 3
8, 5
11, 10
20, 11
3, 1
14, 7
3, 9
11, 6
13, 10
17, 3
10, 9
17, 17
5, 23
3, 9
1, 15
14, 21
8, 19
14, 7
16, 11
1, 24
3, 12
18, 9
16, 17
18, 15
14, 1
17, 23
9, 12
2, 6
12, 19
6, 19
4, 3
10, 4
12, 22
5, 2
2, 6
3, 2
10, 22
1, 8
15, 16
3, 2
2, 20
4, 14
16, 12
18, 17
16, 9
17, 22
9, 24
2, 23
9, 15
8, 10
18, 7
19, 3
20, 5
1, 2
2, 24
6, 9
18, 17
5, 5
6, 2
18, 6
12, 13
20, 12
2, 10
6, 16
5, 4
13, 20
17, 24
12, 16
4, 19
12, 2
19, 8
16, 17
1, 3
10, 14
1, 20
13, 16
9, 11
6, 18
9, 20
2, 19
13, 15
10, 2
13, 16
14, 12
3, 6
16, 12
20, 9
8, 21
20, 5
1, 23
4, 22
15, 11
10, 6
4, 13
12, 2
3, 5
11, 6
20, 2
3, 24
13, 12
8, 24
1, 12
19, 18
2, 18
19, 20
19, 19
15, 18
12, 13
8, 20
11, 8
17, 1
3, 10
15, 19
14, 23
12, 22
9, 12
16, 22
17, 14
14, 4
3, 12
13, 4
3, 22
14, 15
1, 24
3, 16
8, 7
14, 4
17, 14
12, 3
10, 13
6, 6
15, 23
14, 20
2, 15
11, 5
1, 22
18, 10
10, 4
9, 14
5, 9
14, 13
6, 14
13, 24
14, 20
15, 10
14, 24
11, 19
14, 2
7, 6
13, 17
12, 24
7, 6
19, 8
5, 17
12, 13
4, 3
1, 9
8, 17
9, 24
8, 9
3, 12
11, 21
5, 17
3, 9
10, 8
18, 10
16, 10
10, 21
16, 18
18, 17
3, 16
7, 19
1, 14
5, 4
1, 8
10, 9
13, 13
9, 6
18, 4
13, 7
12, 13
9, 13
18, 22
16, 10
8, 22
9, 9
10, 18
13, 13
10, 1
18, 20
11, 13
8, 23
13, 9
7, 1
12, 10
12, 9
16, 3
9, 6
4, 1
7, 7
12, 15
4, 20
5, 7
6, 4
19, 22
7, 19
2, 3
6, 8
13, 20
7, 1
13, 20
20, 19
19, 21
11, 18
17, 22
18, 24
15, 17
1, 6
16, 12
14, 13
1, 9
3, 23
5, 4
13, 7
8, 17
3, 2
20, 24
5, 16
17, 6
19, 3
20, 17
2, 19
5, 15
5, 3
19, 4
18, 11
7, 22
4, 3
10, 14
8, 9
4, 14
8, 24
8, 9
4, 13
20, 19
13, 23
19, 7
1, 10
12, 23
20, 15
15, 3
9, 20
2, 1
8, 3
8, 21
12, 2
5, 21
18, 15
19, 20
4, 6
15, 1
8, 8
5, 11
10, 1
9, 3
1, 15
10, 22
15, 2
1, 14
16, 4
7, 4
8, 22
12, 19
20, 12
12, 12
2, 6
12, 2
18, 4
10, 9
1, 14
7, 8
18, 5
17, 8
16, 1
17, 16
7, 24
11, 7
15, 8
1, 5
11, 9
3, 5
12, 18
4, 11
13, 6
10, 14
3, 19
15, 19
9, 7
8, 6
1, 15
13, 21
7, 5
4, 10
4, 5
19, 13
3, 12
11, 20
4, 14
14, 16
6, 18
1, 6
15, 12
8, 14
19, 16
20, 19
1, 14
10, 15
14, 6
2, 19
20, 24
7, 8
16, 16
6, 13
5, 13
10, 5
12, 13
7, 20
1, 23
12, 14
8, 12
19, 20
9, 2
19, 19
13, 7
13, 11
9, 22
12, 10
6, 9
11, 2
4, 4
13, 14
17, 17
16, 20
5, 14
19, 22
7, 15
10, 19
3, 24
5, 14
8, 20
5, 16
10, 11
2, 23
12, 3
18, 17
8, 14
15, 14
3, 12
12, 18
20, 21
6, 20
13, 5
6, 15
17, 12
12, 2
19, 17
18, 5
4, 18
3, 18
11, 11
19, 14
17, 9
19, 11
11, 1
7, 3
9, 1
20, 19
11, 3
17, 10
18, 2
3, 20
9, 2
4, 15
5, 16
4, 1
15, 19
6, 4
15, 14
18, 7
1, 12
17, 3
20, 6
10, 7
18, 19
1, 8
3, 5
6, 16
3, 20
19, 9
3, 1
12, 23
4, 1
11, 15
11, 4
19, 8
20, 17
18, 13
2, 8
16, 3
9, 19
12, 13
15, 2
18, 10
17, 10
19, 16
13, 9
4, 7
10, 24
18, 4
12, 13
15, 24
10, 4
18, 5
6, 18
5, 21
2, 14
20, 6
2, 20
19, 22
3, 7
16, 22
8, 3
19, 14
20, 12
15, 14
10, 6
17, 4
13, 10
13, 23
4, 17
2, 15
15, 16
7, 22
12, 8
12, 23
4, 9
14, 2
15, 3
15, 9
7, 17
18, 2
17, 10
10, 1
14, 5
20, 16
20, 8
18, 6
18, 21
3, 10
10, 18
1, 3
6, 20
6, 14
18, 7
8, 18
15, 12
7, 19
18, 23
18, 1
8, 3
1, 4
19, 13
13, 6
11, 18
11, 5
7, 14
12, 4
7, 10
14, 6
1, 17
11, 22
4, 15
10, 21
4, 6
8, 17
13, 15
17, 14
16, 10
13, 19
8, 9
14, 20
3, 23
14, 8
12, 16
7, 14
5, 21
3, 9
5, 24
15, 5
19, 14
16, 12
11, 5
16, 10
19, 19
11, 9
7, 16
18, 10
10, 18
18, 17
12, 3
14, 3
12, 17
17, 23
11, 10
15, 6
8, 17
19, 16
11, 9
19, 21
17, 13
10, 12
17, 18
6, 19
9, 10
17, 20
1, 6
13, 1
1, 23
9, 20
18, 1
12, 21
14, 4
1, 8
5, 16
16, 18
13, 4
11, 16
18, 11
13, 20
3, 4
14, 21
13, 21
9, 18
13, 3
6, 3
6, 1
15, 21
1, 2
9, 7
5, 12
5, 5
19, 3
5, 1
6, 15
5, 24
12, 12
14, 8
13, 20
7, 4
18, 11
8, 18
3, 6
12, 10
1, 24
7, 11
14, 19
16, 19
19, 16
6, 2
16, 11
9, 4
1, 5
20, 1
13, 7
9, 3
19, 9
13, 12
12, 12
20, 1
7, 2
20, 22
1, 24
10, 7
2, 4
18, 1
14, 9
1, 11
1, 5
18, 4
4, 19
1, 2
16, 9
6, 4
14, 24
1, 21
2, 11
20, 14
6, 23
16, 22
19, 14
10, 16
18, 15
13, 9
20, 21
4, 5
4, 10
9, 13
10, 17
9, 7
5, 5
5, 3
10, 24
10, 21
1, 20
13, 19
2, 16
9, 4
12, 24
5, 11
6, 20
15, 16
7, 18
19, 17
12, 2
2, 18
17, 7
14, 22
4, 5
11, 24
9, 3
12, 3
15, 23
20, 18
10, 16
13, 12
8, 4
11, 8
18, 22
1, 9
14, 11
4, 23
9, 2
5, 10
11, 14
18, 19
16, 17
7, 16
7, 6
15, 4
18, 3
13, 17
9, 9
15, 19
20, 10
17, 2
16, 14
8, 3
14, 18
7, 4
3, 22
12, 2
4, 8
20, 9
5, 2
5, 15
13, 21
17, 13
5, 1
11, 3
11, 10
17, 7
11, 16
17, 18
4, 11
18, 7
12, 9
20, 9
10, 6
17, 7
10, 23
6, 7
3, 19
5, 21
17, 22
16, 13
13, 3
7, 5
18, 5
16, 8
15, 10
16, 16
3, 21
7, 3
1, 22
17, 1
12, 8
19, 23
16, 23
17, 11
16, 20
6, 21
3, 15
2, 14
9, 8
1, 24
19, 2
16, 2
15, 20
1, 14
15, 4
3, 24
13, 18
4, 21
8, 23
5, 22
18, 9
4, 8
13, 4
10, 17
1, 14
10, 8
7, 22
13, 9
12, 2
16, 21
14, 21
9, 2
8, 9
8, 4
10, 14
9, 23
7, 7
7, 16
18, 5
6, 23
17, 2
10, 19
12, 12
13, 10
3, 21
19, 3
15, 19
2, 2
2, 8
12, 23
3, 24
5, 4
12, 10
14, 1
20, 6
20, 6
17, 9
15, 20
18, 24
18, 24
11, 15
12, 13
6, 20
14, 21
6, 4
3, 4
15, 17
13, 17
16, 16
1, 9
1, 11
11, 2
13, 7
9, 9
13, 20
14, 16
12, 20
11, 16
18, 10
5, 22
4, 1
14, 5
1, 14
6, 9
15, 11
18, 3
14, 8
19, 6
2, 16
5, 12
16, 5
4, 5
10, 17
1, 22
8, 19
2, 2
20, 18
16, 8
3, 17
14, 24
1, 23
19, 11
18, 18
16, 22
19, 15
19, 10
9, 24
12, 4
6, 10
2, 12
8, 18
15, 4
3, 4
18, 23
11, 24
10, 11
7, 1
4, 4
19, 3
10, 7
4, 1
2, 15
6, 8
18, 8
3, 3
13, 6
14, 19
7, 16
11, 3
19, 15
2, 14
14, 21
4, 5
10, 4
11, 9
1, 4
2, 9
19, 7
20, 9
13, 5
13, 7
7, 16
6, 19
18, 19
11, 18
8, 20
12, 7
19, 18
13, 15
4, 13
11, 23
5, 17
11, 4
17, 6
6, 7
7, 24
8, 11
19, 5
7, 4
4, 24
20, 6
17, 2
8, 15
3, 7
12, 18
3, 12
19, 17
2, 19
1, 22
8, 8
6, 14
19, 4
17, 3
1, 3
7, 12
5, 12
4, 11
5, 4
15, 18
16, 8
11, 3
10, 13
15, 11
12, 5
12, 19
14, 17
